"Key","LON","LAT","Customer","CustomerWeight","Dollars","Count","Member Type","TypeSingleValue","SomeText","Flag","AreaId","DA_ECYPFA1519","DA_ECYPFA2024","DA_ECYPFA2529","DA_ECYPFA3034","DA_ECYPFA3539","DA_ECYPFA4044","DA_ECYPFA4549","DA_ECYPFA5054","DA_ECYPFA5559","DA_ECYPFA6064","DA_ECYPFA6569","DA_ECYPFA7074","AreaId2","DA_NVR_TOT","AreaId3","DA_NVRLTRK_I","AreaId4","DA_NVRLTRK_I_2","AreaId5","DA_NVRLTRK_I_2_2","AreaId6","DA_NVRLTRK_I_2_2_2","AreaId7","DA_NVRLTRK_I_2_2_2_2","__FSALDU","__LATITUDE","__LONGITUDE","__GeoLevel","__InSegmentation","__InDemographic","__PRCDDA","__Count","__PRIZM","__FSAQ422","__PRCDADA","__PRCDCSD","__PRCD","__CMACT","__CMACA","__PRFED13","__PR","__REG","__Distance"
"24830051","-75.5181437015896","47.6479030154787","3","1","175.2","1",,"monthly",,"False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","28.5413"
"24830052","-75.5269249153333","47.437233085224","10","1","526.99","1",,"monthly",,"False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","48.6208"
"24830051","-75.7049133560096","47.7694138802154","6","1","426.69","1",,"monthly",,"True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","9.4387"
"24830052","-75.452944726108","47.5047195968604","6","1","303.55","1",,"monthly",,"True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","44.3571"
"24830052","-75.5203708565422","47.4282348836725","9","1","245.12","1",,"monthly",,"False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","49.7316"
"24830052","-75.7587018486886","47.5992007131514","8","5","321.84","1",,"monthly",,"True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","27.2757"
"24790082","-75.2685294698535","47.7332908449576","2","1","131.74","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","38.9874"
"24830052","-75.5469714246572","47.4282348836725","5","1","57.73","1","weekly","monthly","this is weekly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","49.0368"
"24830052","-75.5670556605423","47.4147375813452","8","1","9.97","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","49.9917"
"24830052","-75.5649480445933","47.6261953178059","9","1","470.36","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","28.4582"
"24830052","-75.5649931391123","47.6216962170302","5","1","464.36","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","28.8844"
"24830052","-75.5522511116911","47.6615058158511","6","1","194.92","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","25.7622"
"24830052","-75.5977322809597","47.6891827286666","8","1","703.01","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","21.2617"
"24830052","-75.5911348135273","47.6801845271151","2","1","68.02","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","22.3628"
"24830052","-75.7889608141102","47.7071203075227","9","1","344.68","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","15.3957"
"24830052","-75.6176603385612","47.7026800309939","10","1","110.63","1","annual","monthly","this is annual","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","19.1772"
"24830051","-75.6781995951587","47.7648796356484","8","1","447.99","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","10.9198"
"24830051","-75.5644357661835","47.7603805348727","8","1","706.99","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","17.5748"
"24830051","-75.5979594985019","47.7423841317696","1","1","99.24","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","16.7984"
"24830051","-75.6314352023883","47.7333859302181","2","1","10.99","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","15.8214"
"24830051","-75.551186392615","47.7288868294424","8","1","152.94","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","20.4255"
"24830051","-75.5780423202352","47.7018922247878","5","3","504.98","1","annual","monthly","this is annual","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","21.0676"
"24830051","-75.4458005491823","47.65667036369","2","3","107.68","1","weekly","monthly","this is weekly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","31.6304"
"24830051","-75.3648663519796","47.6074111084968","4","1","364.4","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","39.7975"
"24830051","-75.4367796666667","47.586012","5","1","251.88","1","annual","monthly","this is annual","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","37.7287"
"24830051","-75.3704073333333","47.541036","8","1","487.2","1","weekly","monthly","this is weekly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","44.7630"
"24830052","-75.6255040708843","47.5722061084968","2","2","139.22","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","31.9885"
"24830052","-75.6121672671687","47.5722061084968","9","2","876.65","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","32.3245"
"24830052","-75.452125622582","47.5722061084968","5","1","300.62","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","38.2015"
"24830052","-75.5321942716027","47.5677070077211","5","1","451.86","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","35.3091"
"24830052","-75.7185752469108","47.6126980154787","4","1","393.13","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","25.9930"
"24830052","-75.6985881384599","47.6081989147029","9","1","6.85","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","26.7202"
"24830052","-75.5451561617316","47.6036998139272","4","1","92.37","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","31.3646"
"24830052","-75.7119989586041","47.5992007131514","5","3","256.67","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","27.5457"
"24830052","-75.7521168884544","47.5857034108241","4","3","351.99","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","28.7862"
"24830052","-75.7056236728349","47.5587088061695","11","1","354.68","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","32.0687"
"24830052","-75.5723343514749","47.5542097053938","3","1","156.48","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","35.3047"
"24830052","-75.4324587211197","47.5452115038423","8","1","774.77","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","41.4851"
"24830052","-75.5591385689259","47.5407124030665","1","1","68.83","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","37.0780"
"24830052","-75.74577108667","47.5362133022907","6","1","558.61","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","34.2994"
"24830052","-75.6126580506714","47.5182168991877","4","1","351.01","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","37.9928"
"24830052","-75.3864668778978","47.4957213953089","6","1","158.24","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","47.9618"
"24830052","-75.7061820634671","47.4822240929816","1","1","46.72","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","40.5026"
"24830052","-75.6796242728966","47.4732258914301","10","1","37.36","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","41.7502"
"24830052","-75.5933953347488","47.4417321859998","9","1","161.52","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","46.5536"
"24830052","-75.6001307782857","47.4327339844483","5","1","270.91","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","47.3836"
"24830052","-75.4804179892945","47.4327339844483","8","1","193.6","1","annual","monthly","this is annual","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","50.4495"
"24830051","-75.6446212673796","47.809870643406","2","1","113.35","1","monthly","monthly","this is monthly","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","9.6872"
"24830051","-75.5642532468577","47.8053715426303","2","1","6.05","1","monthly","monthly","this is monthly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","15.5074"
"24830051","-75.5709692166802","47.8008724418545","4","1","391.66","1","annual","monthly","this is annual","True",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","15.1804"
"24830051","-75.6112406000452","47.7738778372","8","1","143.9","1","weekly","monthly","this is weekly","False",,"0.02963","0.02037","0.022222","0.024074","0.033333","0.031481","0.022222","0.016667","0.044444","0.053704","0.046296","0.033333",,"1",,"0.482759",,"0.482759",,"0.482759",,"0.482759",,"0.482759","J0Y1Z0","47.844610","-75.763700","Rural Enhanced ePCCF","True","True","24890147","1","54","J0Y","24890001","2489040","2489","0000000.00","997","24001","24","2","13.8302"
"24890153","-78.137753845264","47.7355543875513","9","2","786.77","1",,"monthly",,"False",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","7.0015"
"24890153","-77.9238808544322","47.7048387425092","10","1","815.76","1",,"monthly",,"False",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","9.8735"
"24890153","-77.9435242282292","47.7805453953089","1","1","35.31","1",,"monthly",,"True",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","8.7204"
"24850081","-77.8192165600053","47.5034840154787","5","1","113.03","1",,"monthly",,"False",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","31.3369"
"24850081","-77.9761272028865","47.6429561395272","4","1","385.23","1",,"monthly",,"False",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","12.0458"
"24850081","-77.8226457744235","47.3595127906543","7","1","196.89","1",,"monthly",,"False",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","45.5546"
"24850081","-77.9609768546141","47.4135019999635","4","1","81.1","1",,"monthly",,"True",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","36.9419"
"24890153","-77.9637654669335","47.7490516898786","8","3","633.06","1","monthly","monthly","this is monthly","True",,"0.025109","0.019651","0.033843","0.031659","0.032751","0.029476","0.026201","0.028384","0.034934","0.04476","0.034934","0.026201",,"1",,"0.5",,"0.5",,"0.5",,"0.5",,"0.5","J0Y1Z0","47.741110","-78.044440","Rural Enhanced ePCCF","True","True","24890153","1","63","J0Y","24890005","2489008","2489","0000000.00","480","24001","24","2","6.0930"
