"UniqueID","Postal Code","City","StoreCode","CustomerWeight","Dollars","Member Type","Some Text","Flag","AreaId","DA_ACYBASHHD","AreaId2","DA_ACYBASHHD_2","__FSALDU","__LATITUDE","__LONGITUDE","__GeoLevel","__InSegmentation","__InDemographic","__PRCDDA","__Count","__PostalMatched","__ConsideredRural","__RETIRED","__BUSINESS","__APARTMENT","__PRIZM","__FSAQ422","__PRCDADA","__PRCDCSD","__PRCD","__CMACT","__CMACA","__PRFED13","__PR","__REG"
"2439","V3N4V5","BURNABY","V6C-1","1","742.98","yearly","this is annual","True",,"1",,"1","V3N4V5","49.239180","-122.905900","Unique ePCCF","True","True","59152899","1","True","False","","","","10","V3N","59150154","5915025","5915","9330234.00","933","59019","59","5"
"3479","V3S6J3","CLOVERDALE","V3W-1","2","797.76","yearly","this is annual","False",,"1",,"1","V3S6J3","49.107530","-122.791070","Unique ePCCF","True","True","59152300","1","True","False","","","","05","V3S","59150372","5915004","5915","9330182.03","933","59007","59","5"
"1650","V3S7X8","SURREY","V3W-1","3","393.52","monthly","this is monthly","False",,"1",,"1","V3S7X8","49.109550","-122.796510","Unique ePCCF","True","True","59152299","1","True","False","","","","15","V3S","59150372","5915004","5915","9330182.03","933","59007","59","5"
"1676","V3S8N7","SURREY","V3W-1","1","971.93","monthly","this is monthly","False",,"1",,"1","V3S8N7","49.149460","-122.797530","Unique ePCCF","True","True","59152034","1","True","False","","","","10","V3S","59150372","5915004","5915","9330182.03","933","59012","59","5"
"1649","V3S8S5","SURREY","V3W-1","5","697.92","monthly","this is monthly","False",,"1",,"1","V3S8S5","49.149990","-122.794710","Unique ePCCF","True","True","59152033","1","True","False","","","","10","V3S","59150372","5915004","5915","9330182.03","933","59012","59","5"
"4613","V3S9V2","SURREY","V3W-1","6","478.63","yearly","this is annual","True",,"1",,"1","V3S9V2","49.043270","-122.713680","Unique ePCCF","False","False","59154238","1","True","False","R","","","UN","V3Z","59150370","5915004","5915","9330180.08","933","59030","59","5"
"4622","V4A1T4","CRESCENT BEACH","V3W-1","1","843.18","yearly","this is annual","True",,"1",,"1","V4A1T4","49.032880","-122.869760","Unique ePCCF","True","True","59152616","1","True","False","","","","09","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1677","V4A2B6","CRESCENT BEACH","V3W-1","1","956.67","monthly","this is monthly","False",,"1",,"1","V4A2B6","49.042770","-122.875140","Unique ePCCF","True","True","59152636","1","True","False","","","","05","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1678","V4A2B7","CRESCENT BEACH","V3W-1","1","131.34","monthly","this is monthly","False",,"1",,"1","V4A2B7","49.042450","-122.874770","Unique ePCCF","True","True","59152634","1","True","False","","","","09","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1653","V4A2B9","SURREY","V3W-1","2","24.52","monthly","this is monthly","False",,"1",,"1","V4A2B9","49.042720","-122.870370","Unique ePCCF","True","True","59152636","1","True","False","","","","05","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1659","V4A2C7","CRESCENT BEACH","V3W-1","1","162.73","monthly","this is monthly","False",,"1",,"1","V4A2C7","49.043930","-122.870360","Unique ePCCF","True","True","59152636","1","True","False","","","","02","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1679","V4A2C9","SURREY","V3W-1","1","791.44","monthly","this is monthly","False",,"1",,"1","V4A2C9","49.044630","-122.830750","Unique ePCCF","True","True","59152602","1","True","False","","","","23","V4A","59150296","5915004","5915","9330181.10","933","59030","59","5"
"1668","V4A2G7","CRESCENT BEACH","V3W-1","1","254.28","monthly","this is monthly","False",,"1",,"1","V4A2G7","49.045940","-122.844990","Unique ePCCF","True","True","59152643","1","True","False","","","","03","V4A","59150280","5915004","5915","9330181.03","933","59030","59","5"
"4615","V4A3C2","CRESCENT BEACH","V3W-1","2","233.45","yearly","this is annual","True",,"1",,"1","V4A3C2","49.055280","-122.882390","Unique ePCCF","True","True","59153401","1","True","False","","","","21","V4A","59150280","5915004","5915","9330181.03","933","59030","59","5"
"4623","V4A3E4","SURREY","V3W-1","1","366.63","yearly","this is annual","True",,"1",,"1","V4A3E4","49.053680","-122.885400","Unique ePCCF","True","True","59153401","1","True","False","","","","09","V4A","59150280","5915004","5915","9330181.03","933","59030","59","5"
"1680","V4A3M9","CRESCENT BEACH","V3W-1","1","262.63","monthly","this is monthly","False",,"1",,"1","V4A3M9","49.044650","-122.878610","Unique ePCCF","True","True","59152632","1","True","False","","","","09","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1669","V4A3S7","SURREY","V3W-1","1","442.34","monthly","this is monthly","False",,"1",,"1","V4A3S7","49.037610","-122.868760","Unique ePCCF","True","True","59152616","1","True","False","","","","07","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"4624","V4A3Z1","CRESCENT BEACH","V3W-1","1","686.6","yearly","this is annual","True",,"1",,"1","V4A3Z1","49.025300","-122.863340","Unique ePCCF","True","True","59152621","1","True","False","","","","05","V4A","59150287","5915004","5915","9330181.08","933","59030","59","5"
"1655","V4A4E5","SURREY","V3W-1","2","265.55","monthly","this is monthly","False",,"1",,"1","V4A4E5","49.036870","-122.845200","Unique ePCCF","True","True","59152692","1","True","False","","","","23","V4A","59150292","5915004","5915","9330181.09","933","59030","59","5"
"1681","V4A4M7","CRESCENT BEACH","V3W-1","1","864.36","monthly","this is monthly","False",,"1",,"1","V4A4M7","49.042520","-122.811950","Unique ePCCF","True","True","59152689","1","True","False","","","","03","V4A","59150296","5915004","5915","9330181.10","933","59030","59","5"
"1682","V4A5N6","SURREY","V3W-1","1","783.48","monthly","this is monthly","False",,"1",,"1","V4A5N6","49.032810","-122.813720","Unique ePCCF","True","True","59152599","1","True","False","","","","11","V4A","59150296","5915004","5915","9330181.10","933","59030","59","5"
"4614","V4A5P7","SURREY","V3W-1","2","414.57","yearly","this is annual","True",,"1",,"1","V4A5P7","49.029900","-122.849510","Unique ePCCF","True","True","59152609","1","True","False","","","","05","V4A","59150287","5915004","5915","9330181.08","933","59030","59","5"
"1670","V4A5W3","SURREY","V3W-1","1","798.43","monthly","this is monthly","False",,"1",,"1","V4A5W3","49.037480","-122.870150","Unique ePCCF","True","True","59152633","1","True","False","","","","07","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1664","V4A6B9","SURREY","V3W-1","1","8.44","monthly","this is monthly","False",,"1",,"1","V4A6B9","49.033250","-122.854600","Unique ePCCF","True","True","59152610","1","True","False","","","","05","V4A","59150292","5915004","5915","9330181.09","933","59030","59","5"
"1683","V4A6H4","SURREY","V3W-1","1","674.8","monthly","this is monthly","False",,"1",,"1","V4A6H4","49.036150","-122.849310","Unique ePCCF","True","True","59152610","1","True","False","","","","05","V4A","59150292","5915004","5915","9330181.09","933","59030","59","5"
"1660","V4A6L1","SURREY","V3W-1","1","461.08","monthly","this is monthly","False",,"1",,"1","V4A6L1","49.034630","-122.852590","Unique ePCCF","True","True","59152611","1","True","False","","","","09","V4A","59150292","5915004","5915","9330181.09","933","59030","59","5"
"4625","V4A6M7","CRESCENT BEACH","V3W-1","1","168.78","yearly","this is annual","True",,"1",,"1","V4A6M7","49.046730","-122.879520","Unique ePCCF","True","True","59153401","1","True","False","","","","02","V4A","59150280","5915004","5915","9330181.03","933","59030","59","5"
"4616","V4A8N1","SURREY","V3W-1","2","856.85","yearly","this is annual","True",,"1",,"1","V4A8N1","49.020070","-122.766350","Unique ePCCF","True","True","59152578","1","True","False","","","","09","V4A","59150304","5915004","5915","9330181.16","933","59030","59","5"
"1566","V4A8Y5","SURREY","V6H-1","1","340.57","monthly","this is monthly","False",,"1",,"1","V4A8Y5","49.044460","-122.860060","Unique ePCCF","True","True","59153909","1","True","False","","","","07","V4A","59150292","5915004","5915","9330181.09","933","59030","59","5"
"4620","V4A9B6","CRESCENT BEACH","V3W-1","1","203.43","yearly","this is annual","True",,"1",,"1","V4A9B6","49.028050","-122.851600","Unique ePCCF","True","True","59152621","1","True","False","","","","03","V4A","59150287","5915004","5915","9330181.08","933","59030","59","5"
"1651","V4A9M2","SURREY","V3W-1","2","178.58","monthly","this is monthly","False",,"1",,"1","V4A9M2","49.037950","-122.840770","Unique ePCCF","True","True","59152692","1","True","False","","","","05","V4A","59150292","5915004","5915","9330181.09","933","59030","59","5"
"1652","V4A9P2","SURREY","V3W-1","2","334.17","monthly","this is monthly","False",,"1",,"1","V4A9P2","49.036630","-122.875410","Unique ePCCF","True","True","59152633","1","True","False","","","","09","V4A","59150287","5915004","5915","9330181.07","933","59030","59","5"
"1658","V4A9R9","SURREY","V3W-1","1","887.19","monthly","this is monthly","False",,"1",,"1","V4A9R9","49.042980","-122.831740","Unique ePCCF","True","True","59152602","1","True","False","","","","03","V4A","59150296","5915004","5915","9330181.10","933","59030","59","5"
"4618","V4B1S1","WHITE ROCK","V3W-1","1","437.35","yearly","this is annual","True",,"1",,"1","V4B1S1","49.020500","-122.789150","Unique ePCCF","True","True","59152584","1","True","False","","","","25","V4B","59150305","5915007","5915","9330170.08","933","59030","59","5"
"4617","V4B2J2","WHITE ROCK","V3W-1","2","853.83","yearly","this is annual","True",,"1",,"1","V4B2J2","49.026870","-122.792870","Unique ePCCF","True","True","59152586","1","True","False","","","","36","V4B","59150305","5915007","5915","9330170.07","933","59030","59","5"
"4626","V4B2T8","WHITE ROCK","V3W-1","1","578.48","yearly","this is annual","True",,"1",,"1","V4B2T8","49.025100","-122.816580","Unique ePCCF","True","True","59152598","1","True","False","","","","07","V4B","59150299","5915007","5915","9330170.04","933","59030","59","5"
"4551","V4B2V2","WHITE ROCK","V6H-1","1","4.98","yearly","this is annual","False",,"1",,"1","V4B2V2","49.025860","-122.816260","Unique ePCCF","True","True","59152598","1","True","False","","","","01","V4B","59150299","5915007","5915","9330170.04","933","59030","59","5"
"4559","V4B2V4","WHITE ROCK","V6H-1","1","121.8","yearly","this is annual","True",,"1",,"1","V4B2V4","49.026860","-122.823890","Unique ePCCF","True","True","59152605","1","True","False","","","","07","V4B","59150299","5915007","5915","9330170.04","933","59030","59","5"
"4560","V4B2V5","WHITE ROCK","V6H-1","1","501.76","yearly","this is annual","True",,"1",,"1","V4B2V5","49.026670","-122.824780","Unique ePCCF","True","True","59152622","1","True","False","","","","16","V4B","59150299","5915007","5915","9330170.04","933","59030","59","5"
"4589","V4B3A6","WHITE ROCK","V6C-1","1","874.56","yearly","this is annual","False",,"1",,"1","V4B3A6","49.029480","-122.826850","Unique ePCCF","True","True","59152605","1","True","False","","","","07","V4B","59150299","5915007","5915","9330170.04","933","59030","59","5"
"4601","V4B3A7","WHITE ROCK","V6C-1","1","253.41","yearly","this is annual","False",,"1",,"1","V4B3A7","49.029810","-122.821630","Unique ePCCF","True","True","59152598","1","True","False","","","","23","V4B","59150299","5915007","5915","9330170.04","933","59030","59","5"
"4561","V4B3N1","WHITE ROCK","V6H-1","1","911.43","yearly","this is annual","True",,"1",,"1","V4B3N1","49.028550","-122.823770","Unique ePCCF","True","True","59152605","1","True","False","","","","23","V4B","59150299","5915007","5915","9330170.04","933","59030","59","5"
"4627","V4B4M4","WHITE ROCK","V3W-1","1","818.37","yearly","this is annual","True",,"1",,"1","V4B4M4","49.019350","-122.789280","Unique ePCCF","True","True","59152584","1","True","False","","","","07","V4B","59150305","5915007","5915","9330170.08","933","59030","59","5"
"1684","V4E1H6","DELTA","V3W-1","1","13.93","monthly","this is monthly","False",,"1",,"1","V4E1H6","49.121850","-122.920340","Unique ePCCF","True","True","59154362","1","True","False","","","","05","V4E","59150239","5915011","5915","9330162.01","933","59011","59","5"
"1661","V4E1M3","DELTA","V3W-1","1","605.46","monthly","this is monthly","False",,"1",,"1","V4E1M3","49.124450","-122.909110","Unique ePCCF","True","True","59152265","1","True","False","","","","05","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1654","V4E1P2","DELTA","V3W-1","2","757.35","monthly","this is monthly","False",,"1",,"1","V4E1P2","49.120250","-122.906680","Unique ePCCF","True","True","59152266","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1685","V4E1P9","DELTA","V3W-1","1","262.64","monthly","this is monthly","False",,"1",,"1","V4E1P9","49.122130","-122.908560","Unique ePCCF","True","True","59152266","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1578","V4E1R1","DELTA","V6H-1","1","859.44","monthly","this is monthly","False",,"1",,"1","V4E1R1","49.121690","-122.909180","Unique ePCCF","True","True","59152267","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1656","V4E1S5","DELTA","V3W-1","1","55.36","monthly","this is monthly","False",,"1",,"1","V4E1S5","49.123980","-122.903580","Unique ePCCF","True","True","59152265","1","True","False","","","","02","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1657","V4E2A5","DELTA","V3W-1","1","395.56","monthly","this is monthly","False",,"1",,"1","V4E2A5","49.111980","-122.890920","Unique ePCCF","True","True","59152270","1","True","False","","","","04","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"2444","V4E2C6","DELTA","V3W-1","3","325.82","yearly","this is annual","True",,"1",,"1","V4E2C6","49.120000","-122.898970","Unique ePCCF","True","True","59152271","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"2408","V4E2C8","DELTA","V6H-1","1","591.87","yearly","this is annual","False",,"1",,"1","V4E2C8","49.120440","-122.898730","Unique ePCCF","True","True","59152271","1","True","False","","","","08","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"2440","V4E2C9","DELTA","V6C-1","1","305.22","yearly","this is annual","True",,"1",,"1","V4E2C9","49.120710","-122.898740","Unique ePCCF","True","True","59152271","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"2447","V4E2E1","DELTA","V3W-1","1","635.39","yearly","this is annual","True",,"1",,"1","V4E2E1","49.121160","-122.898450","Unique ePCCF","True","True","59152271","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1686","V4E2J8","DELTA","V3W-1","1","757.68","monthly","this is monthly","False",,"1",,"1","V4E2J8","49.128830","-122.911180","Unique ePCCF","True","True","59152264","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1687","V4E2L1","DELTA","V3W-1","1","901.39","monthly","this is monthly","False",,"1",,"1","V4E2L1","49.107700","-122.890740","Unique ePCCF","True","True","59152290","1","True","False","","","","25","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1662","V4E2N8","DELTA","V3W-1","1","824.01","monthly","this is monthly","False",,"1",,"1","V4E2N8","49.125460","-122.907390","Unique ePCCF","True","True","59152265","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"2448","V4E2S6","DELTA","V3W-1","1","710.44","yearly","this is annual","True",,"1",,"1","V4E2S6","49.120420","-122.897340","Unique ePCCF","True","True","59152271","1","True","False","","","","23","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1579","V4E2S8","DELTA","V6H-1","1","316.96","monthly","this is monthly","False",,"1",,"1","V4E2S8","49.125970","-122.896970","Unique ePCCF","True","True","59154363","1","True","False","","","","07","V4E","59150239","5915011","5915","9330162.01","933","59011","59","5"
"1580","V4E2W9","DELTA","V6H-1","1","739.8","monthly","this is monthly","False",,"1",,"1","V4E2W9","49.133110","-122.915650","Unique ePCCF","True","True","59154363","1","True","False","","","","07","V4E","59150239","5915011","5915","9330162.01","933","59011","59","5"
"1567","V4E2X1","DELTA","V6H-1","1","463.27","monthly","this is monthly","False",,"1",,"1","V4E2X1","49.112240","-122.896060","Unique ePCCF","True","True","59152270","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1671","V4E2X3","DELTA","V3W-1","1","368.7","monthly","this is monthly","False",,"1",,"1","V4E2X3","49.112000","-122.891950","Unique ePCCF","True","True","59152270","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1663","V4E2Y2","DELTA","V3W-1","1","727.13","monthly","this is monthly","False",,"1",,"1","V4E2Y2","49.113450","-122.895620","Unique ePCCF","True","True","59152270","1","True","False","","","","05","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"2446","V4E3A4","DELTA","V3W-1","1","424.82","yearly","this is annual","True",,"1",,"1","V4E3A4","49.121920","-122.898530","Unique ePCCF","True","True","59152271","1","True","False","","","","02","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1581","V4E3A7","DELTA","V6H-1","1","251.67","monthly","this is monthly","False",,"1",,"1","V4E3A7","49.115880","-122.893580","Unique ePCCF","True","True","59152270","1","True","False","","","","07","V4E","59150244","5915011","5915","9330162.04","933","59011","59","5"
"1552","V4E3G6","DELTA","V6H-1","1","66.13","monthly","this is monthly","False",,"1",,"1","V4E3G6","49.120580","-122.894760","Unique ePCCF","True","True","59152273","1","True","False","","","","07","V4E","59150239","5915011","5915","9330162.01","933","59011","59","5"
"1688","V4E3G6","DELTA","V3W-1","1","915.16","monthly","this is monthly","False",,"1",,"1","V4E3G6","49.120580","-122.894760","Unique ePCCF","True","True","59152273","1","True","False","","","","07","V4E","59150239","5915011","5915","9330162.01","933","59011","59","5"
"3471","V4K4T6","DELTA","V6H-1","1","348.47","yearly","this is annual","False",,"1",,"1","V4K4T6","49.086600","-123.047590","Unique ePCCF","True","True","59152696","1","True","False","","","","09","V4K","59150227","5915011","5915","9330161.03","933","59011","59","5"
"4562","V4K4V7","DELTA","V6H-1","1","558","yearly","this is annual","True",,"1",,"1","V4K4V7","49.090910","-123.071460","Unique ePCCF","True","True","59152710","1","True","False","","","","25","V4K","59150313","5915011","5915","9330161.05","933","59011","59","5"
"3469","V4K4Y5","DELTA","V6H-1","1","313.78","yearly","this is annual","False",,"1",,"1","V4K4Y5","49.094090","-123.046940","Unique ePCCF","True","True","59152775","1","True","False","","","","09","V4K","59150313","5915011","5915","9330161.05","933","59011","59","5"
"4619","V4K5A7","DELTA","V3W-1","1","479.16","yearly","this is annual","True",,"1",,"1","V4K5A7","49.105890","-123.078400","Unique ePCCF","True","True","59153610","1","True","False","","","","09","V4K","59150313","5915011","5915","9330161.06","933","59011","59","5"
"4563","V4K5G6","DELTA","V6H-1","1","531.77","yearly","this is annual","True",,"1",,"1","V4K5G6","49.111920","-123.075510","Unique ePCCF","True","True","59153609","1","True","False","","","","09","V4K","59150313","5915011","5915","9330161.06","933","59011","59","5"
"4564","V4L1W7","DELTA","V6H-1","1","157.08","yearly","this is annual","True",,"1",,"1","V4L1W7","49.021130","-123.063300","Unique ePCCF","True","True","59152746","1","True","False","","","","09","V4L","59150272","5915011","5915","9330160.02","933","59011","59","5"
"1582","V4M1B4","DELTA","V6H-1","1","299.2","monthly","this is monthly","False",,"1",,"1","V4M1B4","49.004780","-123.082580","Unique ePCCF","True","True","59152741","1","True","False","","","","09","V4M","59150269","5915011","5915","9330160.01","933","59011","59","5"
"4552","V4M1M9","DELTA","V6H-1","1","354.33","yearly","this is annual","False",,"1",,"1","V4M1M9","49.014740","-123.088300","Unique ePCCF","True","True","59152736","1","True","False","","","","09","V4M","59150269","5915011","5915","9330160.03","933","59011","59","5"
"4533","V4M2M7","DELTA","V6H-1","2","380.78","yearly","this is annual","False",,"1",,"1","V4M2M7","49.004080","-123.088800","Unique ePCCF","True","True","59152742","1","True","False","","","","09","V4M","59150269","5915011","5915","9330160.01","933","59011","59","5"
"4565","V4M2M9","DELTA","V6H-1","1","307.1","yearly","this is annual","True",,"1",,"1","V4M2M9","49.008770","-123.090340","Unique ePCCF","True","True","59152740","1","True","False","","","","09","V4M","59150269","5915011","5915","9330160.01","933","59011","59","5"
"4566","V4M2X4","DELTA","V6H-1","1","573.89","yearly","this is annual","True",,"1",,"1","V4M2X4","49.003830","-123.081550","Unique ePCCF","True","True","59152742","1","True","False","","","","09","V4M","59150269","5915011","5915","9330160.01","933","59011","59","5"
"4531","V4M3P2","DELTA","V6H-1","3","823.04","yearly","this is annual","False",,"1",,"1","V4M3P2","49.008190","-123.084050","Unique ePCCF","True","True","59152738","1","True","False","","","","05","V4M","59150269","5915011","5915","9330160.01","933","59011","59","5"
"3475","V4M4E6","DELTA","V6C-1","1","640.17","yearly","this is annual","False",,"1",,"1","V4M4E6","49.031860","-123.079380","Unique ePCCF","True","True","59152756","1","True","False","","","","09","V4M","59150269","5915011","5915","9330160.04","933","59011","59","5"
"1672","V4N1J5","SURREY","V3W-1","1","758.19","monthly","this is monthly","False",,"1",,"1","V4N1J5","49.201030","-122.778440","Unique ePCCF","True","True","59151893","1","True","False","","","","03","V4N","59150212","5915004","5915","9330188.08","933","59012","59","5"
"3476","V4N3G5","SURREY","V3W-1","5","585.58","yearly","this is annual","False",,"1",,"1","V4N3G5","49.156770","-122.678850","Unique ePCCF","False","False","59153854","1","True","False","R","","","UN","V2Y","59150274","5915001","5915","9330504.09","933","59007","59","5"
"2441","V4N3L1","SURREY","V6C-1","1","28.57","yearly","this is annual","True",,"1",,"1","V4N3L1","49.188680","-122.748850","Unique ePCCF","True","True","59153034","1","True","False","","","","05","V4N","59150218","5915004","5915","9330188.05","933","59012","59","5"
"2445","V4N4Y3","SURREY","V3W-1","2","897.14","yearly","this is annual","True",,"1",,"1","V4N4Y3","49.193700","-122.748960","Unique ePCCF","True","True","59153033","1","True","False","","","","03","V4N","59150218","5915004","5915","9330188.05","933","59012","59","5"
"1689","V4P1V2","SURREY","V3W-1","1","88.07","monthly","this is monthly","False",,"1",,"1","V4P1V2","49.055290","-122.842300","Unique ePCCF","True","True","59152644","1","True","False","","","","01","V4P","59150280","5915004","5915","9330181.03","933","59030","59","5"
"1665","V4P2C5","SURREY","V3W-1","1","539.52","monthly","this is monthly","False",,"1",,"1","V4P2C5","49.047330","-122.834660","Unique ePCCF","True","True","59152643","1","True","False","","","","23","V4P","59150280","5915004","5915","9330181.03","933","59030","59","5"
"1690","V4P2E1","SURREY","V3W-1","1","294.42","monthly","this is monthly","False",,"1",,"1","V4P2E1","49.051970","-122.832580","Unique ePCCF","True","True","59152648","1","True","False","","","","07","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"1691","V4P2E2","SURREY","V3W-1","1","466.58","monthly","this is monthly","False",,"1",,"1","V4P2E2","49.050940","-122.830520","Unique ePCCF","True","True","59152648","1","True","False","","","","05","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"1666","V4P2E9","SURREY","V3W-1","1","533.73","monthly","this is monthly","False",,"1",,"1","V4P2E9","49.046860","-122.829110","Unique ePCCF","True","True","59152648","1","True","False","","","","21","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"1692","V4P2G2","SURREY","V3W-1","1","827.39","monthly","this is monthly","False",,"1",,"1","V4P2G2","49.047300","-122.827800","Unique ePCCF","True","True","59152648","1","True","False","","","","02","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"1693","V4P2G6","SURREY","V3W-1","1","955.3","monthly","this is monthly","False",,"1",,"1","V4P2G6","49.051470","-122.827440","Unique ePCCF","True","True","59152648","1","True","False","","","","07","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"1583","V4P2H7","SURREY","V6H-1","1","703.92","monthly","this is monthly","False",,"1",,"1","V4P2H7","49.054500","-122.827810","Unique ePCCF","True","True","59152645","1","True","False","","","","03","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"761","V4P2J3","SURREY","V6H-1","2","171.19","monthly","this is monthly","True",,"1",,"1","V4P2J3","49.059950","-122.828480","Unique ePCCF","True","True","59152646","1","True","False","","","","04","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"1584","V4P2J8","SURREY","V6H-1","1","30.98","monthly","this is monthly","False",,"1",,"1","V4P2J8","49.055190","-122.832660","Unique ePCCF","True","True","59152645","1","True","False","","","","04","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"1694","V4P2L9","SURREY","V3W-1","1","94.99","monthly","this is monthly","False",,"1",,"1","V4P2L9","49.048560","-122.835710","Unique ePCCF","True","True","59152643","1","True","False","","","","03","V4P","59150280","5915004","5915","9330181.03","933","59030","59","5"
"1667","V4P3K5","SURREY","V3W-1","1","386.18","monthly","this is monthly","False",,"1",,"1","V4P3K5","49.049950","-122.839020","Unique ePCCF","True","True","59152643","1","True","False","","","","03","V4P","59150280","5915004","5915","9330181.03","933","59030","59","5"
"820","V4P3P1","SURREY","V3W-1","1","695.29","monthly","this is monthly","False",,"1",,"1","V4P3P1","49.060760","-122.828110","Unique ePCCF","True","True","59152646","1","True","False","","","","05","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"819","V4P3P6","SURREY","V3W-1","2","341.18","monthly","this is monthly","False",,"1",,"1","V4P3P6","49.063440","-122.832450","Unique ePCCF","True","True","59152646","1","True","False","","","","07","V4P","59150288","5915004","5915","9330181.12","933","59030","59","5"
"2450","V5A2A3","BURNABY","V2N-1","1","328.72","yearly","this is annual","True",,"1",,"1","V5A2A3","49.252610","-122.945360","Unique ePCCF","True","True","59151495","1","True","False","","","","07","V5A","59150113","5915025","5915","9330236.00","933","59003","59","5"
"1625","V5A2A7","BURNABY","V6C-1","1","625.55","monthly","this is monthly","True",,"1",,"1","V5A2A7","49.252480","-122.937820","Unique ePCCF","True","True","59151497","1","True","False","","","","10","V5A","59150113","5915025","5915","9330236.00","933","59003","59","5"
"2434","V5A2B8","BURNABY","V6C-1","1","383.82","yearly","this is annual","True",,"1",,"1","V5A2B8","49.252310","-122.929990","Unique ePCCF","True","True","59151499","1","True","False","","","","02","V5A","59150113","5915025","5915","9330236.00","933","59003","59","5"
"2389","V5A2K7","BURNABY","V6H-1","1","559.19","yearly","this is annual","True",,"1",,"1","V5A2K7","49.266980","-122.959470","Unique ePCCF","True","True","59150271","1","True","False","","","","01","V5B","59150113","5915025","5915","9330237.00","933","59002","59","5"
"2409","V5A2K9","BURNABY","V6H-1","1","572.65","yearly","this is annual","False",,"1",,"1","V5A2K9","49.265140","-122.959480","Unique ePCCF","True","True","59150271","1","True","False","","","","01","V5B","59150113","5915025","5915","9330237.00","933","59002","59","5"
"2410","V5A3N8","BURNABY","V6H-1","1","731.55","yearly","this is annual","False",,"1",,"1","V5A3N8","49.258780","-122.945000","Unique ePCCF","True","True","59153071","1","True","False","","","","03","V5A","59150113","5915025","5915","9330237.00","933","59002","59","5"
"2411","V5A3Y3","BURNABY","V6H-1","1","814.51","yearly","this is annual","False",,"1",,"1","V5A3Y3","49.270530","-122.943150","Unique ePCCF","True","True","59153694","1","True","False","","","","10","V5A","59150090","5915025","5915","9330243.02","933","59002","59","5"
"2219","V5A4C7","BURNABY","T6G-1","1","242.16","yearly","this is annual","True",,"1",,"1","V5A4C7","49.271020","-122.940040","Unique ePCCF","True","True","59153694","1","True","False","","","","07","V5A","59150090","5915025","5915","9330243.02","933","59002","59","5"
"777","V5B1H5","BURNABY","V6H-1","1","165.69","monthly","this is monthly","True",,"1",,"1","V5B1H5","49.288130","-122.986800","Unique ePCCF","True","True","59153325","1","True","False","","","","10","V5B","59150072","5915025","5915","9330242.00","933","59002","59","5"
"4545","V5B1K8","BURNABY","V6H-1","1","274.85","yearly","this is annual","False",,"1",,"1","V5B1K8","49.285330","-122.978450","Unique ePCCF","True","True","59153324","1","True","False","","","","10","V5B","59150072","5915025","5915","9330242.00","933","59002","59","5"
"2376","V5B3W5","BURNABY","V6H-1","1","803.99","yearly","this is annual","True",,"1",,"1","V5B3W5","49.265240","-122.981270","Unique ePCCF","True","True","59151487","1","True","False","","","","10","V5B","59150105","5915025","5915","9330238.01","933","59002","59","5"
